SKU,LOC,FECHA,UNI
Art01,LOC_031,15/5/2019,1
Art01,LOC_031,16/5/2019,3
Art01,LOC_031,17/5/2019,4
Art01,LOC_031,19/5/2019,2
Art01,LOC_031,23/5/2019,7
Art01,LOC_031,27/5/2019,6
Art01,LOC_031,28/5/2019,4
Art01,LOC_031,31/5/2019,3
Art01,LOC_031,2/6/2019,3
Art01,LOC_031,3/6/2019,6
Art01,LOC_031,5/6/2019,5
Art01,LOC_031,8/6/2019,2
Art01,LOC_031,10/6/2019,7
Art01,LOC_031,12/6/2019,4
Art01,LOC_031,13/6/2019,1
Art01,LOC_031,14/6/2019,2
Art01,LOC_031,15/6/2019,5
Art01,LOC_031,16/6/2019,2
Art01,LOC_031,22/6/2019,3
Art01,LOC_031,23/6/2019,3
Art01,LOC_032,1/4/2019,4
Art01,LOC_032,2/4/2019,3
Art01,LOC_032,5/4/2019,4
Art01,LOC_032,7/4/2019,2
Art01,LOC_032,8/4/2019,3
Art01,LOC_032,9/4/2019,3
Art01,LOC_032,12/4/2019,3
Art01,LOC_032,14/4/2019,9
Art01,LOC_032,15/4/2019,1
Art01,LOC_032,20/4/2019,3
Art01,LOC_032,24/4/2019,6
Art01,LOC_032,25/4/2019,5
Art01,LOC_032,1/5/2019,6
Art01,LOC_032,6/5/2019,3
Art01,LOC_032,9/5/2019,6
Art01,LOC_032,14/5/2019,1
Art01,LOC_032,16/5/2019,2
Art01,LOC_032,19/5/2019,3
Art01,LOC_032,21/5/2019,6
Art01,LOC_032,25/5/2019,3
Art01,LOC_032,31/5/2019,6
Art01,LOC_032,2/6/2019,3
Art01,LOC_032,5/6/2019,6
Art01,LOC_032,9/6/2019,3
Art01,LOC_032,11/6/2019,6
Art01,LOC_032,13/6/2019,3
Art01,LOC_032,18/6/2019,3
Art01,LOC_032,20/6/2019,6
Art01,LOC_032,22/6/2019,3
Art01,LOC_033,2/4/2019,1
Art01,LOC_033,3/4/2019,3
Art01,LOC_033,4/4/2019,2
Art01,LOC_033,5/4/2019,7
Art01,LOC_033,8/4/2019,3
Art01,LOC_033,9/4/2019,3
Art01,LOC_033,11/4/2019,8
Art01,LOC_033,14/4/2019,3
Art01,LOC_033,17/4/2019,1
Art01,LOC_033,19/4/2019,2
Art01,LOC_033,21/4/2019,3
Art01,LOC_033,23/4/2019,3
Art01,LOC_033,24/4/2019,6
Art01,LOC_033,25/4/2019,7
Art01,LOC_033,28/4/2019,3
Art01,LOC_033,29/4/2019,3
Art01,LOC_033,1/5/2019,3
Art01,LOC_033,2/5/2019,2
Art01,LOC_033,3/5/2019,2
Art01,LOC_033,6/5/2019,3
Art01,LOC_033,7/5/2019,1
Art01,LOC_033,8/5/2019,9
Art01,LOC_033,9/5/2019,2
Art01,LOC_033,13/5/2019,1
Art01,LOC_033,14/5/2019,3
Art01,LOC_033,16/5/2019,1
Art01,LOC_033,17/5/2019,5
Art01,LOC_033,19/5/2019,1
Art01,LOC_033,20/5/2019,3
Art01,LOC_033,21/5/2019,6
Art01,LOC_033,24/5/2019,1
Art01,LOC_033,25/5/2019,2
Art01,LOC_033,27/5/2019,4
Art01,LOC_033,28/5/2019,3
Art01,LOC_033,29/5/2019,1
Art01,LOC_033,30/5/2019,2
Art01,LOC_033,31/5/2019,2
Art01,LOC_033,1/6/2019,3
Art01,LOC_033,2/6/2019,3
Art01,LOC_033,3/6/2019,1
Art01,LOC_033,4/6/2019,3
Art01,LOC_033,5/6/2019,1
Art01,LOC_033,7/6/2019,1
Art01,LOC_033,8/6/2019,3
Art01,LOC_033,9/6/2019,2
Art01,LOC_033,10/6/2019,2
Art01,LOC_033,12/6/2019,2
Art01,LOC_033,13/6/2019,1
Art01,LOC_033,18/6/2019,1
Art01,LOC_033,19/6/2019,1
Art01,LOC_034,2/4/2019,4
Art01,LOC_034,3/4/2019,2
Art01,LOC_034,9/4/2019,3
Art01,LOC_034,12/4/2019,3
Art01,LOC_034,14/4/2019,3
Art01,LOC_034,26/4/2019,1
Art01,LOC_034,27/4/2019,3
Art01,LOC_034,28/4/2019,2
Art01,LOC_034,3/5/2019,1
Art01,LOC_034,8/5/2019,1
Art01,LOC_034,9/5/2019,1
Art01,LOC_034,10/5/2019,2
Art01,LOC_034,17/5/2019,3
Art01,LOC_034,26/5/2019,5
Art01,LOC_034,29/5/2019,8
Art01,LOC_034,30/5/2019,1
Art01,LOC_034,3/6/2019,3
Art01,LOC_034,4/6/2019,3
Art01,LOC_034,5/6/2019,3
Art01,LOC_034,7/6/2019,3
Art01,LOC_034,8/6/2019,3
Art01,LOC_034,9/6/2019,3
Art01,LOC_034,10/6/2019,6
Art01,LOC_034,11/6/2019,3
Art01,LOC_034,12/6/2019,6
Art01,LOC_034,13/6/2019,3
Art01,LOC_034,19/6/2019,2
Art01,LOC_035,4/4/2019,2
Art01,LOC_035,5/4/2019,3
Art01,LOC_035,7/4/2019,1
Art01,LOC_035,13/4/2019,3
Art01,LOC_035,18/4/2019,1
Art01,LOC_035,21/4/2019,1
Art01,LOC_035,22/4/2019,1
Art01,LOC_035,25/4/2019,2
Art01,LOC_035,28/4/2019,1
Art01,LOC_035,3/5/2019,2
Art01,LOC_035,5/5/2019,3
Art01,LOC_035,9/5/2019,3
Art01,LOC_035,18/5/2019,2
Art01,LOC_035,21/5/2019,1
Art01,LOC_035,30/5/2019,4
Art01,LOC_035,31/5/2019,1
Art01,LOC_035,4/6/2019,1
Art01,LOC_035,5/6/2019,3
Art01,LOC_035,11/6/2019,1
Art01,LOC_035,13/6/2019,2
Art01,LOC_035,20/6/2019,4
Art01,LOC_036,4/4/2019,2
Art01,LOC_036,7/4/2019,1
Art01,LOC_036,8/4/2019,1
Art01,LOC_036,10/4/2019,1
Art01,LOC_036,11/4/2019,3
Art01,LOC_036,13/4/2019,1
Art01,LOC_036,14/4/2019,2
Art01,LOC_036,17/4/2019,1
Art01,LOC_036,18/4/2019,1
Art01,LOC_036,22/4/2019,6
Art01,LOC_036,25/4/2019,3
Art01,LOC_036,26/4/2019,2
Art01,LOC_036,27/4/2019,1
Art01,LOC_036,30/4/2019,1
Art01,LOC_036,2/5/2019,2
Art01,LOC_036,3/5/2019,1
Art01,LOC_036,6/5/2019,5
Art01,LOC_036,12/5/2019,3
Art01,LOC_036,13/5/2019,2
Art01,LOC_036,17/5/2019,1
Art01,LOC_036,18/5/2019,1
Art01,LOC_036,19/5/2019,1
Art01,LOC_036,22/5/2019,1
Art01,LOC_036,30/5/2019,1
Art01,LOC_036,31/5/2019,4
Art01,LOC_036,1/6/2019,1
Art01,LOC_036,2/6/2019,3
Art01,LOC_036,3/6/2019,1
Art01,LOC_036,4/6/2019,3
Art01,LOC_036,8/6/2019,4
Art01,LOC_036,11/6/2019,2
Art01,LOC_036,15/6/2019,3
Art01,LOC_036,17/6/2019,4
Art01,LOC_036,18/6/2019,1
Art01,LOC_036,19/6/2019,1
Art01,LOC_036,22/6/2019,6
Art01,LOC_037,2/4/2019,5
Art01,LOC_037,9/4/2019,1
Art01,LOC_037,11/4/2019,2
Art01,LOC_037,13/4/2019,6
Art01,LOC_037,15/4/2019,2
Art01,LOC_037,16/4/2019,1
Art01,LOC_037,17/4/2019,3
Art01,LOC_037,21/4/2019,6
Art01,LOC_037,22/4/2019,2
Art01,LOC_037,23/4/2019,1
Art01,LOC_037,25/4/2019,3
Art01,LOC_037,26/4/2019,3
Art01,LOC_037,27/4/2019,3
Art01,LOC_037,2/5/2019,3
Art01,LOC_037,3/5/2019,4
Art01,LOC_037,4/5/2019,1
Art01,LOC_037,7/5/2019,1
Art01,LOC_037,9/5/2019,3
Art01,LOC_037,10/5/2019,2
Art01,LOC_037,12/5/2019,6
Art01,LOC_037,13/5/2019,6
Art01,LOC_037,19/5/2019,6
Art01,LOC_037,22/5/2019,3
Art01,LOC_037,23/5/2019,3
Art01,LOC_037,25/5/2019,3
Art01,LOC_037,27/5/2019,3
Art01,LOC_037,28/5/2019,7
Art01,LOC_037,29/5/2019,3
Art01,LOC_037,31/5/2019,3
Art01,LOC_037,6/6/2019,7
Art01,LOC_037,12/6/2019,6
Art01,LOC_037,15/6/2019,2
Art01,LOC_037,16/6/2019,2
Art01,LOC_038,1/4/2019,3
Art01,LOC_038,2/4/2019,4
Art01,LOC_038,4/4/2019,1
Art01,LOC_038,6/4/2019,1
Art01,LOC_038,8/4/2019,3
Art01,LOC_038,9/4/2019,1
Art01,LOC_038,10/4/2019,2
Art01,LOC_038,12/4/2019,2
Art01,LOC_038,15/4/2019,1
Art01,LOC_038,16/4/2019,2
Art01,LOC_038,19/4/2019,1
Art01,LOC_038,20/4/2019,3
Art01,LOC_038,25/4/2019,3
Art01,LOC_038,26/4/2019,2
Art01,LOC_038,27/4/2019,1
Art01,LOC_038,3/5/2019,1
Art01,LOC_038,4/5/2019,4
Art01,LOC_038,8/5/2019,3
Art01,LOC_038,9/5/2019,6
Art01,LOC_038,12/5/2019,1
Art01,LOC_038,15/5/2019,3
Art01,LOC_038,16/5/2019,3
Art01,LOC_038,20/5/2019,9
Art01,LOC_038,21/5/2019,3
Art01,LOC_038,2/6/2019,6
Art01,LOC_038,3/6/2019,3
Art01,LOC_038,4/6/2019,3
Art01,LOC_038,7/6/2019,6
Art01,LOC_038,8/6/2019,3
Art01,LOC_038,12/6/2019,6
Art01,LOC_038,15/6/2019,5
Art01,LOC_038,16/6/2019,3
Art01,LOC_038,20/6/2019,3
Art01,LOC_038,21/6/2019,6
Art01,LOC_038,22/6/2019,3
Art01,LOC_038,23/6/2019,4
Art01,LOC_039,4/4/2019,3
Art01,LOC_039,10/4/2019,3
Art01,LOC_039,12/4/2019,2
Art01,LOC_039,23/4/2019,3
Art01,LOC_039,29/4/2019,2
Art01,LOC_039,16/5/2019,2
Art01,LOC_039,17/5/2019,1
Art01,LOC_039,19/5/2019,1
Art01,LOC_039,22/5/2019,2
Art01,LOC_039,26/5/2019,6
Art01,LOC_039,31/5/2019,3
Art01,LOC_039,4/6/2019,3
Art01,LOC_039,5/6/2019,1
Art01,LOC_039,6/6/2019,1
Art01,LOC_039,7/6/2019,1
Art01,LOC_039,9/6/2019,3
Art01,LOC_039,10/6/2019,2
Art01,LOC_039,11/6/2019,3
Art01,LOC_039,12/6/2019,4
Art01,LOC_039,13/6/2019,2
Art01,LOC_039,14/6/2019,4
Art01,LOC_039,16/6/2019,3
Art01,LOC_039,19/6/2019,3
Art01,LOC_039,20/6/2019,1
Art01,LOC_039,21/6/2019,3
Art01,LOC_039,22/6/2019,5
Art01,LOC_039,23/6/2019,4
Art01,LOC_040,1/4/2019,1
Art01,LOC_040,2/4/2019,3
Art01,LOC_040,4/4/2019,3
Art01,LOC_040,5/4/2019,2
Art01,LOC_040,6/4/2019,2
Art01,LOC_040,8/4/2019,1
Art01,LOC_040,10/4/2019,2
Art01,LOC_040,11/4/2019,1
Art01,LOC_040,12/4/2019,1
Art01,LOC_040,13/4/2019,3
Art01,LOC_040,15/4/2019,2
Art01,LOC_040,17/4/2019,2
Art01,LOC_040,18/4/2019,2
Art01,LOC_040,19/4/2019,4
Art01,LOC_040,21/4/2019,2
Art01,LOC_040,23/4/2019,2
Art01,LOC_040,25/4/2019,4
Art01,LOC_040,26/4/2019,1
Art01,LOC_040,27/4/2019,1
Art01,LOC_040,28/4/2019,2
Art01,LOC_040,29/4/2019,1
Art01,LOC_040,1/5/2019,1
Art01,LOC_040,3/5/2019,6
Art01,LOC_040,6/5/2019,2
Art01,LOC_040,7/5/2019,3
Art01,LOC_040,16/5/2019,2
Art01,LOC_040,18/5/2019,2
Art01,LOC_040,22/5/2019,1
Art01,LOC_040,23/5/2019,1
Art01,LOC_040,24/5/2019,5
Art01,LOC_040,25/5/2019,1
Art01,LOC_040,26/5/2019,2
Art01,LOC_040,30/5/2019,1
Art01,LOC_040,31/5/2019,2
Art01,LOC_040,1/6/2019,1
Art01,LOC_040,5/6/2019,4
Art01,LOC_040,7/6/2019,3
Art01,LOC_040,8/6/2019,1
Art01,LOC_040,12/6/2019,1
Art01,LOC_040,13/6/2019,1
Art01,LOC_040,14/6/2019,3
Art01,LOC_040,15/6/2019,2
Art01,LOC_040,17/6/2019,3
Art01,LOC_040,18/6/2019,1
Art01,LOC_040,19/6/2019,2
Art01,LOC_041,1/4/2019,1
Art01,LOC_041,10/4/2019,3
Art01,LOC_041,15/4/2019,3
Art01,LOC_041,24/4/2019,3
Art01,LOC_041,27/4/2019,1
Art01,LOC_041,2/5/2019,3
Art01,LOC_041,14/5/2019,3
Art01,LOC_041,17/5/2019,3
Art01,LOC_041,24/5/2019,1
Art01,LOC_041,3/6/2019,1
Art01,LOC_041,11/6/2019,2
Art01,LOC_041,15/6/2019,1
Art01,LOC_041,18/6/2019,1
Art01,LOC_042,1/4/2019,3
Art01,LOC_042,4/4/2019,3
Art01,LOC_042,5/4/2019,3
Art01,LOC_042,6/4/2019,6
Art01,LOC_042,10/4/2019,3
Art01,LOC_042,11/4/2019,3
Art01,LOC_042,12/4/2019,3
Art01,LOC_042,14/4/2019,3
Art01,LOC_042,18/4/2019,3
Art01,LOC_042,20/4/2019,6
Art01,LOC_042,22/4/2019,6
Art01,LOC_042,28/4/2019,3
Art01,LOC_042,1/5/2019,3
Art01,LOC_042,4/5/2019,6
Art01,LOC_042,5/5/2019,3
Art01,LOC_042,6/5/2019,3
Art01,LOC_042,7/5/2019,3
Art01,LOC_042,10/5/2019,3
Art01,LOC_042,11/5/2019,3
Art01,LOC_042,20/5/2019,6
Art01,LOC_042,21/5/2019,2
Art01,LOC_042,23/5/2019,6
Art01,LOC_042,24/5/2019,3
Art01,LOC_042,26/5/2019,9
Art01,LOC_042,31/5/2019,2
Art01,LOC_042,1/6/2019,3
Art01,LOC_042,2/6/2019,3
Art01,LOC_042,3/6/2019,3
Art01,LOC_042,11/6/2019,1
Art01,LOC_043,1/4/2019,1
Art01,LOC_043,4/4/2019,2
Art01,LOC_043,5/4/2019,2
Art01,LOC_043,18/4/2019,4
Art01,LOC_043,27/4/2019,3
Art01,LOC_043,2/5/2019,1
Art01,LOC_043,3/5/2019,3
Art01,LOC_043,4/5/2019,1
Art01,LOC_043,14/5/2019,1
Art01,LOC_043,15/5/2019,3
Art01,LOC_043,17/5/2019,3
Art01,LOC_043,18/5/2019,3
Art01,LOC_043,19/5/2019,3
Art01,LOC_043,23/5/2019,1
Art01,LOC_043,29/5/2019,1
Art01,LOC_043,30/5/2019,1
Art01,LOC_043,4/6/2019,1
Art01,LOC_043,7/6/2019,1
Art01,LOC_043,8/6/2019,2
Art01,LOC_043,10/6/2019,1
Art01,LOC_043,21/6/2019,1
Art01,LOC_043,22/6/2019,3
Art01,LOC_044,1/4/2019,3
Art01,LOC_044,4/4/2019,3
Art01,LOC_044,11/4/2019,1
Art01,LOC_044,12/4/2019,2
Art01,LOC_044,13/4/2019,1
Art01,LOC_044,14/4/2019,3
Art01,LOC_044,20/4/2019,4
Art01,LOC_044,21/4/2019,1
Art01,LOC_044,26/4/2019,2
Art01,LOC_044,3/5/2019,1
Art01,LOC_044,9/5/2019,3
Art01,LOC_044,24/5/2019,5
Art01,LOC_044,29/5/2019,2
Art01,LOC_044,30/5/2019,1
Art01,LOC_044,9/6/2019,1
Art01,LOC_044,11/6/2019,1
Art01,LOC_044,12/6/2019,1
Art01,LOC_044,15/6/2019,1
Art01,LOC_044,17/6/2019,1
Art01,LOC_045,1/4/2019,1
Art01,LOC_045,3/4/2019,12
Art01,LOC_045,5/4/2019,1
Art01,LOC_045,7/4/2019,2
Art01,LOC_045,8/4/2019,4
Art01,LOC_045,9/4/2019,1
Art01,LOC_045,10/4/2019,1
Art01,LOC_045,15/4/2019,2
Art01,LOC_045,18/4/2019,7
Art01,LOC_045,22/4/2019,1
Art01,LOC_045,23/4/2019,3
Art01,LOC_045,26/4/2019,2
Art01,LOC_045,29/4/2019,3
Art01,LOC_045,30/4/2019,2
Art01,LOC_045,1/5/2019,2
Art01,LOC_045,2/5/2019,1
Art01,LOC_045,5/5/2019,3
Art01,LOC_045,6/5/2019,3
Art01,LOC_045,7/5/2019,1
Art01,LOC_045,8/5/2019,3
Art01,LOC_045,10/5/2019,3
Art01,LOC_045,11/5/2019,9
Art01,LOC_045,13/5/2019,3
Art01,LOC_045,14/5/2019,9
Art01,LOC_045,16/5/2019,2
Art01,LOC_045,17/5/2019,3
Art01,LOC_045,18/5/2019,6
Art01,LOC_045,19/5/2019,4
Art01,LOC_045,20/5/2019,9
Art01,LOC_045,21/5/2019,4
Art01,LOC_045,22/5/2019,2
Art01,LOC_045,24/5/2019,2
Art01,LOC_045,25/5/2019,3
Art01,LOC_045,26/5/2019,10
Art01,LOC_045,27/5/2019,4
Art01,LOC_045,28/5/2019,1
Art01,LOC_045,29/5/2019,4
Art01,LOC_045,30/5/2019,6
Art01,LOC_045,31/5/2019,3
Art01,LOC_045,2/6/2019,3
Art01,LOC_045,3/6/2019,4
Art01,LOC_045,5/6/2019,5
Art01,LOC_045,6/6/2019,3
Art01,LOC_045,9/6/2019,6
Art01,LOC_045,10/6/2019,1
Art01,LOC_045,11/6/2019,2
Art01,LOC_045,12/6/2019,3
Art01,LOC_045,13/6/2019,1
Art01,LOC_045,14/6/2019,1
Art01,LOC_045,17/6/2019,2
Art01,LOC_045,18/6/2019,11
Art01,LOC_045,19/6/2019,1
Art01,LOC_045,20/6/2019,4
Art01,LOC_045,21/6/2019,4
Art01,LOC_045,22/6/2019,1
Art01,LOC_046,1/4/2019,3
Art01,LOC_046,3/4/2019,3
Art01,LOC_046,4/4/2019,6
Art01,LOC_046,8/4/2019,4
Art01,LOC_046,9/4/2019,4
Art01,LOC_046,10/4/2019,1
Art01,LOC_046,11/4/2019,4
Art01,LOC_046,12/4/2019,1
Art01,LOC_046,13/4/2019,3
Art01,LOC_046,14/4/2019,4
Art01,LOC_046,16/4/2019,2
Art01,LOC_046,17/4/2019,2
Art01,LOC_046,19/4/2019,1
Art01,LOC_046,20/4/2019,1
Art01,LOC_046,21/4/2019,3
Art01,LOC_046,23/4/2019,5
Art01,LOC_046,26/4/2019,1
Art01,LOC_046,27/4/2019,2
Art01,LOC_046,30/4/2019,3
Art01,LOC_046,2/5/2019,1
Art01,LOC_046,3/5/2019,3
Art01,LOC_046,4/5/2019,4
Art01,LOC_046,5/5/2019,3
Art01,LOC_046,6/5/2019,2
Art01,LOC_046,7/5/2019,1
Art01,LOC_046,8/5/2019,1
Art01,LOC_046,13/5/2019,2
Art01,LOC_046,14/5/2019,4
Art01,LOC_046,17/5/2019,4
Art01,LOC_046,18/5/2019,1
Art01,LOC_046,20/5/2019,1
Art01,LOC_046,21/5/2019,2
Art01,LOC_046,22/5/2019,2
Art01,LOC_046,24/5/2019,7
Art01,LOC_046,25/5/2019,3
Art01,LOC_046,26/5/2019,1
Art01,LOC_046,28/5/2019,1
Art01,LOC_046,3/6/2019,1
Art01,LOC_046,4/6/2019,1
Art01,LOC_047,3/4/2019,4
Art01,LOC_047,4/4/2019,1
Art01,LOC_047,7/4/2019,2
Art01,LOC_047,9/4/2019,9
Art01,LOC_047,10/4/2019,7
Art01,LOC_047,13/4/2019,3
Art01,LOC_047,14/4/2019,3
Art01,LOC_047,17/4/2019,3
Art01,LOC_047,18/4/2019,6
Art01,LOC_047,19/4/2019,8
Art01,LOC_047,20/4/2019,1
Art01,LOC_047,24/4/2019,6
Art01,LOC_047,26/4/2019,3
Art01,LOC_047,27/4/2019,6
Art01,LOC_047,29/4/2019,6
Art01,LOC_047,2/5/2019,3
Art01,LOC_047,3/5/2019,2
Art01,LOC_047,4/5/2019,3
Art01,LOC_047,5/5/2019,7
Art01,LOC_047,6/5/2019,9
Art01,LOC_047,8/5/2019,3
Art01,LOC_047,10/5/2019,4
Art01,LOC_047,11/5/2019,3
Art01,LOC_047,12/5/2019,3
Art01,LOC_047,13/5/2019,12
Art01,LOC_047,16/5/2019,3
Art01,LOC_047,18/5/2019,3
Art01,LOC_047,19/5/2019,3
Art01,LOC_047,21/5/2019,3
Art01,LOC_047,22/5/2019,1
Art01,LOC_047,23/5/2019,5
Art01,LOC_047,26/5/2019,3
Art01,LOC_047,27/5/2019,4
Art01,LOC_047,29/5/2019,4
Art01,LOC_047,31/5/2019,6
Art01,LOC_047,2/6/2019,3
Art01,LOC_047,3/6/2019,2
Art01,LOC_047,5/6/2019,3
Art01,LOC_047,8/6/2019,1
Art01,LOC_047,11/6/2019,6
Art01,LOC_047,12/6/2019,3
Art01,LOC_047,16/6/2019,3
Art01,LOC_047,17/6/2019,1
Art01,LOC_047,18/6/2019,1
Art01,LOC_047,20/6/2019,5
Art01,LOC_048,1/4/2019,3
Art01,LOC_048,2/4/2019,9
Art01,LOC_048,4/4/2019,2
Art01,LOC_048,9/4/2019,3
Art01,LOC_048,13/4/2019,3
Art01,LOC_048,14/4/2019,3
Art01,LOC_048,16/4/2019,3
Art01,LOC_048,21/4/2019,4
Art01,LOC_048,22/4/2019,1
Art01,LOC_048,26/4/2019,3
Art01,LOC_048,2/5/2019,3
Art01,LOC_048,4/5/2019,3
Art01,LOC_048,6/5/2019,1
Art01,LOC_048,8/5/2019,1
Art01,LOC_048,12/5/2019,3
Art01,LOC_048,19/5/2019,2
Art01,LOC_048,24/5/2019,1
Art01,LOC_048,26/5/2019,1
Art01,LOC_048,27/5/2019,4
Art01,LOC_048,30/5/2019,5
Art01,LOC_048,3/6/2019,6
Art01,LOC_048,4/6/2019,1
Art01,LOC_048,10/6/2019,3
Art01,LOC_048,12/6/2019,3
Art01,LOC_048,13/6/2019,3
Art01,LOC_048,20/6/2019,1
Art01,LOC_048,21/6/2019,2
Art01,LOC_048,22/6/2019,3
Art01,LOC_048,23/6/2019,3
Art01,LOC_049,21/4/2019,6
Art01,LOC_050,1/4/2019,3
Art01,LOC_050,3/4/2019,1
Art01,LOC_050,5/4/2019,3
Art01,LOC_050,11/4/2019,2
Art01,LOC_050,13/4/2019,3
Art01,LOC_050,24/4/2019,1
Art01,LOC_050,29/4/2019,2
Art01,LOC_050,2/5/2019,1
Art01,LOC_050,3/5/2019,1
Art01,LOC_050,5/5/2019,2
Art01,LOC_050,9/5/2019,2
Art01,LOC_050,13/5/2019,1
Art01,LOC_050,15/5/2019,1
Art01,LOC_050,16/5/2019,1
Art01,LOC_050,18/5/2019,1
Art01,LOC_050,20/5/2019,4
Art01,LOC_050,24/5/2019,1
Art01,LOC_050,26/5/2019,2
Art01,LOC_050,31/5/2019,1
Art01,LOC_050,6/6/2019,2
Art01,LOC_050,7/6/2019,1
Art01,LOC_050,8/6/2019,6
Art01,LOC_050,11/6/2019,1
Art01,LOC_050,12/6/2019,1
Art01,LOC_051,1/4/2019,3
Art01,LOC_051,2/4/2019,3
Art01,LOC_051,4/4/2019,1
Art01,LOC_051,5/4/2019,1
Art01,LOC_051,8/4/2019,1
Art01,LOC_051,9/4/2019,2
Art01,LOC_051,14/4/2019,3
Art01,LOC_051,15/4/2019,3
Art01,LOC_051,20/4/2019,3
Art01,LOC_051,2/5/2019,3
Art01,LOC_051,31/5/2019,3
Art01,LOC_051,4/6/2019,3
Art01,LOC_051,18/6/2019,3
Art01,LOC_051,20/6/2019,1
Art01,LOC_052,3/4/2019,1
Art01,LOC_052,5/4/2019,1
Art01,LOC_052,11/4/2019,1
Art01,LOC_052,12/4/2019,1
Art01,LOC_052,13/4/2019,1
Art01,LOC_052,15/4/2019,2
Art01,LOC_052,16/4/2019,3
Art01,LOC_052,17/4/2019,3
Art01,LOC_052,18/4/2019,1
Art01,LOC_052,20/4/2019,3
Art01,LOC_052,25/4/2019,2
Art01,LOC_052,28/4/2019,1
Art01,LOC_053,1/4/2019,1
Art01,LOC_053,2/4/2019,2
Art01,LOC_053,4/4/2019,1
Art01,LOC_053,5/4/2019,1
Art01,LOC_053,8/4/2019,1
Art01,LOC_053,12/4/2019,1
Art01,LOC_053,13/4/2019,2
Art01,LOC_053,14/4/2019,1
Art01,LOC_053,20/4/2019,1
Art01,LOC_053,21/4/2019,1
Art01,LOC_053,22/4/2019,2
Art01,LOC_053,24/4/2019,2
Art01,LOC_053,25/4/2019,1
Art01,LOC_053,27/4/2019,1
Art01,LOC_053,1/5/2019,2
Art01,LOC_053,9/5/2019,1
Art01,LOC_053,13/5/2019,1
Art01,LOC_053,21/5/2019,1
Art01,LOC_053,27/5/2019,1
Art01,LOC_054,2/4/2019,3
Art01,LOC_054,4/4/2019,3
Art01,LOC_054,14/4/2019,3
Art01,LOC_054,10/5/2019,1
Art01,LOC_054,19/5/2019,2
Art01,LOC_054,23/5/2019,4
Art01,LOC_054,3/6/2019,3
Art01,LOC_054,9/6/2019,3
Art01,LOC_054,14/6/2019,3
Art01,LOC_054,20/6/2019,1
Art01,LOC_054,23/6/2019,2
Art01,LOC_055,6/4/2019,7
Art01,LOC_055,8/4/2019,3
Art01,LOC_055,11/4/2019,2
Art01,LOC_055,19/4/2019,1
Art01,LOC_055,23/4/2019,3
Art01,LOC_055,25/4/2019,4
Art01,LOC_055,1/5/2019,3
Art01,LOC_055,5/5/2019,3
Art01,LOC_055,7/5/2019,6
Art01,LOC_055,11/5/2019,3
Art01,LOC_055,14/5/2019,3
Art01,LOC_055,20/5/2019,3
Art01,LOC_055,22/5/2019,2
Art01,LOC_055,24/5/2019,4
Art01,LOC_055,29/5/2019,1
Art01,LOC_056,1/4/2019,3
Art01,LOC_056,2/4/2019,3
Art01,LOC_056,4/4/2019,3
Art01,LOC_056,5/4/2019,6
Art01,LOC_056,10/4/2019,14
Art01,LOC_056,15/4/2019,3
Art01,LOC_056,25/4/2019,3
Art01,LOC_056,29/4/2019,2
Art01,LOC_056,2/5/2019,1
Art01,LOC_056,10/5/2019,2
Art01,LOC_056,12/5/2019,1
Art01,LOC_056,24/5/2019,3
Art01,LOC_056,21/6/2019,3
Art01,LOC_057,3/4/2019,1
Art01,LOC_057,6/4/2019,3
Art01,LOC_057,9/4/2019,3
Art01,LOC_057,12/4/2019,1
Art01,LOC_057,16/4/2019,1
Art01,LOC_057,17/4/2019,1
Art01,LOC_057,20/4/2019,1
Art01,LOC_057,24/4/2019,6
Art01,LOC_057,3/5/2019,1
Art01,LOC_057,7/5/2019,3
Art01,LOC_057,9/5/2019,2
Art01,LOC_057,20/5/2019,3
Art01,LOC_057,11/6/2019,1
Art01,LOC_057,12/6/2019,1
Art01,LOC_057,13/6/2019,4
Art01,LOC_057,20/6/2019,1
Art01,LOC_057,21/6/2019,1
Art01,LOC_057,22/6/2019,4
Art01,LOC_058,2/4/2019,3
Art01,LOC_058,4/4/2019,4
Art01,LOC_058,5/4/2019,2
Art01,LOC_058,6/4/2019,3
Art01,LOC_058,8/4/2019,2
Art01,LOC_058,9/4/2019,3
Art01,LOC_058,11/4/2019,2
Art01,LOC_058,12/4/2019,8
Art01,LOC_058,16/4/2019,3
Art01,LOC_058,18/4/2019,4
Art01,LOC_058,24/4/2019,3
Art01,LOC_058,26/4/2019,2
Art01,LOC_058,27/4/2019,6
Art01,LOC_058,28/4/2019,4
Art01,LOC_058,30/4/2019,3
Art01,LOC_058,7/5/2019,1
Art01,LOC_058,8/5/2019,3
Art01,LOC_058,10/5/2019,1
Art01,LOC_058,12/5/2019,3
Art01,LOC_058,14/5/2019,3
Art01,LOC_058,16/5/2019,3
Art01,LOC_058,18/5/2019,3
Art01,LOC_058,19/5/2019,1
Art01,LOC_058,21/5/2019,5
Art01,LOC_058,22/5/2019,3
Art01,LOC_058,28/5/2019,3
Art01,LOC_058,30/5/2019,4
Art01,LOC_058,2/6/2019,2
Art01,LOC_058,4/6/2019,1
Art01,LOC_059,1/4/2019,3
Art01,LOC_059,13/4/2019,1
Art01,LOC_059,21/4/2019,3
Art01,LOC_059,22/4/2019,3
